nation,date,tmax,tmin,precip,month,day,year
Germany,2009-12-24,1.8911525423728823,-0.7123728813559324,1.9018335100881356,12,24,2009
Germany,2010-12-24,-0.29920338983050687,-3.4748644067796604,8.626771162738983,12,24,2010
Germany,2011-12-24,6.3988474576271175,2.269593220338982,5.626594438230509,12,24,2011
Germany,2012-12-24,9.318355932203389,5.751338983050846,2.753623863457627,12,24,2012
Germany,2013-12-24,9.962135593220337,6.325627118644068,1.482281684359322,12,24,2013
Germany,1979-12-25,2.1520338983050884,-1.3240000000000003,1.095505207322034,12,25,1979
Germany,1980-12-25,8.115813559322037,4.798084745762716,2.8090785574372883,12,25,1980
Germany,1981-12-25,0.06245762711863831,-3.3615084745762696,3.605645757844068,12,25,1981
Germany,1982-12-25,1.857169491525424,-0.9881186440677913,1.7545539785491524,12,25,1982
Germany,1983-12-25,10.687254237288135,7.42077966101695,4.330405905925423,12,25,1983
Germany,1984-12-25,1.5636271186440678,-2.209254237288134,0.9682285082033898,12,25,1984
Germany,1985-12-25,6.871406779661013,3.0963559322033904,2.6664541723525423,12,25,1985
Germany,1987-12-25,3.460864406779662,-0.7917796610169499,0.5880420248949152,12,25,1987
Germany,1988-12-25,6.977711864406778,2.264677966101692,1.3843036336271186,12,25,1988
Germany,1989-12-25,6.871576271186441,2.2760338983050836,0.011696250020338982,12,25,1989
Germany,1990-12-25,1.2780847457627078,-0.7508644067796616,1.1334887614372882,12,25,1990
Germany,1991-12-25,2.975576271186439,-0.4836779661016946,1.5523134905898306,12,25,1991
Germany,1992-12-25,-0.4822203389830482,-5.075118644067794,0.1414024722305085,12,25,1992
Germany,1993-12-25,1.3244237288135572,-1.2719322033898288,5.996655764786441,12,25,1993
Germany,1994-12-25,-1.4503050847457646,-5.53801694915254,0.09799247947118644,12,25,1994
Germany,1995-12-25,0.5390338983050885,-4.087610169491528,1.0311905274711866,12,25,1995
Germany,1996-12-25,-3.3599322033898313,-11.298830508474575,0.33069556470508477,12,25,1996
Germany,1997-12-25,10.865423728813557,6.5536949152542405,5.151033999457627,12,25,1997
Germany,1998-12-25,3.7145762711864405,-0.38850847457626975,2.401019176881356,12,25,1998
Germany,1999-12-25,5.556830508474578,1.7199322033898288,12.192816767674575,12,25,1999
Germany,2000-12-25,0.026254237288133486,-2.140440677966102,3.096102543498305,12,25,2000
Germany,2001-12-25,2.5095593220339003,-0.6497796610169491,11.03596384039322,12,25,2001
Germany,2002-12-25,3.2100508474576284,0.42274576271186065,1.9421594920677965,12,25,2002
Germany,2003-12-25,2.7644067796610168,-2.301779661016948,1.151571579742373,12,25,2003
Germany,2004-12-25,7.1444237288135595,1.8910508474576264,5.334043604094915,12,25,2004
Germany,2005-12-25,4.367152542372881,-1.4134067796610175,1.3749203008677966,12,25,2005
Germany,2006-12-25,4.0882711864406795,0.5050338983050812,0.5762002783728813,12,25,2006
Germany,2007-12-25,0.8415762711864442,-3.389169491525419,0.10305503963389831,12,25,2007
Germany,2008-12-25,4.262084745762715,-1.3039152542372858,0.8611000768677967,12,25,2008
Germany,2009-12-25,5.839271186440679,1.0890847457627104,7.95059835339661,12,25,2009
Germany,2010-12-25,-3.406644067796615,-8.185610169491524,4.144633636515254,12,25,2010
Germany,2011-12-25,6.171101694915254,2.0725762711864424,1.8928431474711864,12,25,2011
Germany,2012-12-25,9.746728813559324,6.271949152542371,3.296393185057627,12,25,2012
Germany,2013-12-25,9.168355932203388,4.37791525423729,4.906780983701695,12,25,2013
Germany,1979-12-26,2.1672033898305076,-0.8075084745762717,0.5018042494372882,12,26,1979
Germany,1980-12-26,4.594898305084746,1.2106101694915254,1.5362821470508474,12,26,1980
Germany,1981-12-26,-0.6277796610169507,-8.065830508474578,1.0070411274305084,12,26,1981
Germany,1982-12-26,3.882915254237288,0.7322203389830514,0.9973818391728814,12,26,1982
Germany,1983-12-26,8.782203389830505,3.3868644067796585,9.214928588135594,12,26,1983
Germany,1984-12-26,1.2059661016949172,-2.4872542372881323,0.9359037145220339,12,26,1984
Germany,1985-12-26,7.309694915254235,3.613271186440676,5.812454777369491,12,26,1985
Germany,1987-12-26,5.367084745762711,1.9569830508474575,1.592144851118644,12,26,1987
Germany,1988-12-26,7.787576271186443,5.549135593220338,1.1853948758644068,12,26,1988
Germany,1989-12-26,4.505372881355934,-0.19316949152542895,0.0063572891796610164,12,26,1989
Germany,1990-12-26,3.11320338983051,-0.3093559322033871,4.246495380488136,12,26,1990
Germany,1991-12-26,4.640322033898305,-0.2803050847457596,6.806257646522034,12,26,1991
Germany,1992-12-26,-1.9030508474576282,-6.895711864406781,0.014663958833898304,12,26,1992
Germany,1993-12-26,0.6006271186440704,-1.3463728813559326,6.611174762155932,12,26,1993
Germany,1994-12-26,0.5642542372881355,-4.0272372881355905,2.1374462971525423,12,26,1994
Germany,1995-12-26,0.25428813559321684,-4.1597796610169455,1.6203962854372882,12,26,1995
Germany,1996-12-26,-5.063237288135595,-10.966542372881355,0.21157996673898305,12,26,1996
Germany,1997-12-26,9.348,5.496288135593219,3.8670073751593224,12,26,1997
Germany,1998-12-26,6.499186440677966,2.992813559322035,3.541199687511864,12,26,1998
Germany,1999-12-26,4.028101694915255,1.6591864406779684,11.84312211339661,12,26,1999
Germany,2000-12-26,0.5258474576271183,-2.317508474576272,2.624441000094915,12,26,2000
Germany,2001-12-26,1.3578305084745785,-1.1888813559322078,2.841897682983051,12,26,2001
Germany,2002-12-26,5.357644067796614,1.3527288135593216,3.272156811823729,12,26,2002
Germany,2003-12-26,3.995559322033898,1.0176949152542365,0.7217779673898305,12,26,2003
Germany,2004-12-26,2.534457627118642,0.11745762711864648,3.7861233937627117,12,26,2004
Germany,2005-12-26,1.6448644067796616,-3.819949152542372,2.6747750812881357,12,26,2005
Germany,2006-12-26,3.155355932203387,-1.0355423728813584,0.24620317029152541,12,26,2006
Germany,2007-12-26,0.8475423728813545,-3.244237288135594,0.4090779270915254,12,26,2007
Germany,2008-12-26,0.320491525423735,-3.3946949152542367,0.05999420965423729,12,26,2008
Germany,2009-12-26,3.785254237288139,-0.0432881355932208,1.3601107542508475,12,26,2009
Germany,2010-12-26,-3.72022033898305,-9.217728813559322,1.2258952204881355,12,26,2010
Germany,2011-12-26,8.266627118644067,5.943016949152542,1.4060520413694915,12,26,2011
Germany,2012-12-26,7.370593220338985,4.722983050847458,3.7641559506711864,12,26,2012
Germany,2013-12-26,5.6579830508474585,3.150915254237286,3.4986624618508473,12,26,2013
Germany,1979-12-27,2.203983050847455,-1.9458474576271194,0.24131524503050847,12,27,1979
Germany,1980-12-27,2.28098305084746,-1.5581016949152557,0.8342162498440677,12,27,1980
Germany,1981-12-27,-4.222677966101695,-9.910949152542372,0.3452430373016949,12,27,1981
Germany,1982-12-27,6.1174237288135584,3.12818644067797,3.584202534061017,12,27,1982
Germany,1983-12-27,6.518694915254236,1.0603559322033875,2.193076074874576,12,27,1983
Germany,1984-12-27,-0.06720338983051041,-2.930169491525421,0.6641551885423729,12,27,1984
Germany,1985-12-27,3.9231694915254227,-3.458033898305085,9.3567670923661,12,27,1985
Germany,1987-12-27,6.984525423728817,4.653237288135593,2.2612167458847456,12,27,1987
Germany,1988-12-27,7.681525423728813,4.497983050847452,1.8475421873491524,12,27,1988
Germany,1989-12-27,1.3254406779660972,-2.7974237288135555,0.026825718752542374,12,27,1989
Germany,1990-12-27,4.991237288135594,1.3460677966101693,6.732123549925424,12,27,1990
Germany,1991-12-27,4.783711864406778,1.2873898305084734,5.051325555945763,12,27,1991
Germany,1992-12-27,-0.704762711864407,-6.592677966101698,0.21838819399322032,12,27,1992
Germany,1993-12-27,1.040237288135594,-1.8875593220338982,2.402037534874576,12,27,1993
Germany,1994-12-27,7.482169491525422,0.364355932203389,16.3527243476339,12,27,1994
Germany,1995-12-27,-3.291745762711862,-8.750457627118648,0.5093400006915254,12,27,1995
Germany,1996-12-27,-7.902610169491526,-11.699745762711864,0.01195810486779661,12,27,1996
Germany,1997-12-27,5.908135593220341,3.397016949152545,2.4548742815186437,12,27,1997
Germany,1998-12-27,9.100440677966102,5.703050847457625,5.394386935769491,12,27,1998
Germany,1999-12-27,3.1694067796610152,0.18525423728813672,5.993135237776271,12,27,1999
Germany,2000-12-27,2.4877796610169503,-1.5731355932203384,1.4190287668474577,12,27,2000
Germany,2001-12-27,0.8253050847457576,-2.9293559322033924,6.021764521749152,12,27,2001
Germany,2002-12-27,7.0135762711864436,3.822372881355934,3.149142668298305,12,27,2002
Germany,2003-12-27,5.648762711864405,1.956813559322035,2.4867043357423726,12,27,2003
Germany,2004-12-27,1.1893050847457636,-0.9735084745762698,3.3462626205966104,12,27,2004
Germany,2005-12-27,-0.7546610169491521,-3.754440677966105,1.922432686779661,12,27,2005
Germany,2006-12-27,1.756254237288131,-2.8542033898305066,0.14460289675932203,12,27,2006
Germany,2007-12-27,2.238406779661015,-1.1127288135593227,0.44629071827796607,12,27,2007
Germany,2008-12-27,-0.36744067796610297,-3.712711864406781,0.14806521579661017,12,27,2008
Germany,2009-12-27,2.696220338983045,-0.923949152542373,0.8855400726915253,12,27,2009
Germany,2010-12-27,-1.2111864406779687,-5.014830508474577,2.4409670151050844,12,27,2010
Germany,2011-12-27,7.943101694915253,5.392711864406781,1.109921704718644,12,27,2011
Germany,2012-12-27,7.2892711864406765,3.4794745762711847,7.248416314698305,12,27,2012
Germany,2013-12-27,6.47,2.7382203389830533,0.7128020660949153,12,27,2013
Germany,1979-12-28,3.892186440677967,0.504033898305083,3.1736698230508473,12,28,1979
Germany,1980-12-28,0.8644576271186444,-2.432457627118644,0.5180973368949152,12,28,1980
Germany,1981-12-28,-1.9732542372881363,-7.080000000000002,0.6482980627932203,12,28,1981
Germany,1982-12-28,4.493305084745762,1.890084745762711,5.5882617248135595,12,28,1982
Germany,1983-12-28,9.199254237288137,6.58650847457627,3.2009316891254236,12,28,1983
Germany,1984-12-28,-0.7947288135593255,-4.157457627118641,0.5185921158915254,12,28,1984
Germany,1985-12-28,-0.8418474576271161,-5.5250847457627135,4.764767766223728,12,28,1985
Germany,1987-12-28,9.371830508474577,5.836745762711863,3.348328018088136,12,28,1987
Germany,1988-12-28,7.457881355932204,4.286118644067796,0.8871986210033899,12,28,1988
Germany,1989-12-28,-0.1688813559322011,-3.7130169491525447,0.20142582248135593,12,28,1989
Germany,1990-12-28,2.9329661016949147,0.34906779661017023,1.2397150471728815,12,28,1990
Germany,1991-12-28,2.925474576271186,-0.6804745762711851,0.5067503013966101,12,28,1991
Germany,1992-12-28,-1.4626101694915283,-5.817711864406782,0.10288046330847458,12,28,1992
Germany,1993-12-28,0.847084745762713,-2.4958813559322057,1.0401807975864408,12,28,1993
Germany,1994-12-28,11.26857627118644,5.826355932203391,11.656011411213559,12,28,1994
Germany,1995-12-28,-6.132898305084745,-12.073355932203391,0.2096742310779661,12,28,1995
Germany,1996-12-28,-10.063271186440678,-18.06345762711864,0.017806229450847456,12,28,1996
Germany,1997-12-28,4.812830508474576,2.4066101694915276,1.8684617154711864,12,28,1997
Germany,1998-12-28,9.407288135593223,5.220457627118644,2.1923485570983052,12,28,1998
Germany,1999-12-28,1.9392203389830491,-0.6593728813559327,2.763078883932203,12,28,1999
Germany,2000-12-28,2.6106101694915296,-1.2300677966101692,1.4589475304949153,12,28,2000
Germany,2001-12-28,3.687932203389829,0.4539830508474578,10.120296733871188,12,28,2001
Germany,2002-12-28,7.394898305084746,4.123322033898305,3.6702371009898305,12,28,2002
Germany,2003-12-28,6.593694915254237,2.530254237288135,5.687214457545762,12,28,2003
Germany,2004-12-28,1.6484406779661025,-1.7567288135593182,2.443032242725424,12,28,2004
Germany,2005-12-28,-1.8619999999999997,-4.713220338983049,2.391970607877966,12,28,2005
Germany,2006-12-28,2.133491525423731,-3.2982372881355926,3.2437017185491523,12,28,2006
Germany,2007-12-28,4.1065254237288125,-0.22794915254237288,0.4640677509966102,12,28,2007
Germany,2008-12-28,-0.6808813559322044,-4.719406779661019,0.05842306006779661,12,28,2008
Germany,2009-12-28,3.1975084745762676,-1.7467457627118632,2.0289212179932203,12,28,2009
Germany,2010-12-28,-1.8051525423728807,-7.63342372881356,1.0394823942915254,12,28,2010
Germany,2011-12-28,6.260881355932206,2.6854915254237315,0.4466396253966102,12,28,2011
Germany,2012-12-28,4.736542372881355,-0.47084745762712027,2.4240621778779663,12,28,2012
Germany,2013-12-28,8.25066101694915,4.012271186440677,4.272622724745762,12,28,2013
Germany,1979-12-29,3.0311016949152534,0.6747288135593223,5.418025997857627,12,29,1979
Germany,1980-12-29,3.2530000000000023,-0.5225084745762713,1.0171372642169492,12,29,1980
Germany,1981-12-29,1.3612033898305045,-3.7032711864406753,3.921764896067797,12,29,1981
Germany,1982-12-29,2.6284237288135635,-0.6929661016949195,0.8995057913898306,12,29,1982
Germany,1983-12-29,8.386491525423727,4.860118644067792,1.2735239645288137,12,29,1983
Germany,1984-12-29,-0.20799999999999985,-5.3496949152542355,0.8617983743593219,12,29,1984
Germany,1985-12-29,-2.1220338983050837,-5.52623728813559,5.081701161355932,12,29,1985
Germany,1987-12-29,9.650338983050847,7.234542372881359,2.150975264094915,12,29,1987
Germany,1988-12-29,7.5359322033898275,4.773508474576272,0.7700033240542372,12,29,1988
Germany,1989-12-29,-1.1564406779661023,-4.98935593220339,0.15210946336271186,12,29,1989
Germany,1990-12-29,8.522728813559322,1.7597288135593276,10.528487108298306,12,29,1990
Germany,1991-12-29,3.640983050847456,0.5256440677966092,0.899404076501695,12,29,1991
Germany,1992-12-29,-1.6756440677966118,-6.935661016949148,0.03148094770169492,12,29,1992
Germany,1993-12-29,1.975898305084746,-2.209898305084745,1.859514748962712,12,29,1993
Germany,1994-12-29,11.21166101694915,7.731966101694914,5.216265680827119,12,29,1994
Germany,1995-12-29,-6.07515254237288,-13.731440677966102,0.0290951494779661,12,29,1995
Germany,1996-12-29,-8.341525423728815,-19.198033898305084,1.2410971856542372,12,29,1996
Germany,1997-12-29,3.692677966101695,1.346610169491526,4.011086342074576,12,29,1997
Germany,1998-12-29,5.940322033898304,1.3637627118644056,0.5390749243525423,12,29,1998
Germany,1999-12-29,2.4070338983050807,-0.03225423728813399,2.0696253825355932,12,29,1999
Germany,2000-12-29,0.963847457627114,-2.661305084745761,0.7504803309966102,12,29,2000
Germany,2001-12-29,1.9315084745762694,-1.9715084745762717,7.77038276440678,12,29,2001
Germany,2002-12-29,6.901576271186437,4.155745762711862,5.798866982155933,12,29,2002
Germany,2003-12-29,4.116254237288133,-0.6857966101694943,0.8543209411525424,12,29,2003
Germany,2004-12-29,2.592203389830513,0.14691525423728716,1.7025463662101694,12,29,2004
Germany,2005-12-29,-1.9304576271186467,-5.20777966101695,4.180682472162712,12,29,2005
Germany,2006-12-29,4.380610169491523,0.43010169491525696,0.5065174893966101,12,29,2006
Germany,2007-12-29,4.28645762711864,-1.5981864406779664,0.5398896131389831,12,29,2007
Germany,2008-12-29,-1.3473898305084757,-5.981440677966102,0.01123073353220339,12,29,2008
Germany,2009-12-29,2.298186440677964,-2.390372881355933,3.41556699880678,12,29,2009
Germany,2010-12-29,-4.310288135593219,-8.939084745762713,0.12068670764745763,12,29,2010
Germany,2011-12-29,4.9511016949152555,2.6654237288135634,3.6057619782915253,12,29,2011
Germany,2012-12-29,7.605322033898302,3.8139830508474595,0.7881292937898305,12,29,2012
Germany,2013-12-29,5.76186440677966,2.676322033898306,3.9323253250983052,12,29,2013
Germany,1979-12-03,10.599694915254238,6.363694915254241,0.8917955220203391,12,3,1979
Germany,1980-12-03,-0.006847457627113799,-5.356491525423729,4.029853094969492,12,3,1980
Germany,1981-12-03,1.8435423728813563,-3.4621694915254264,3.5260413257898304,12,3,1981
Germany,1982-12-03,3.2162542372881373,-0.09564406779660875,0.4998840039457627,12,3,1982
Germany,1983-12-03,-1.3693389830508473,-7.165101694915253,0.007331978074576271,12,3,1983
Germany,1984-12-03,4.543881355932205,1.4653559322033902,0.38280495221694916,12,3,1984
Germany,1985-12-03,11.045118644067797,6.291016949152545,1.2995639763254239,12,3,1985
Germany,1986-12-03,8.45889830508475,4.2571186440677975,0.4290371362983051,12,3,1986
Germany,1987-12-03,1.3253389830508486,-1.2733389830508468,0.3750365242983051,12,3,1987
Germany,1988-12-03,1.1838474576271174,-1.962610169491527,4.482020477288136,12,3,1988
Germany,1989-12-03,4.15071186440678,-3.215898305084749,0.0,12,3,1989
Germany,1990-12-03,4.449932203389829,1.3288813559322052,1.500785997681356,12,3,1990
Germany,1991-12-03,-0.10030508474575611,-3.696576271186441,0.38754751899661016,12,3,1991
Germany,1992-12-03,10.633779661016948,5.195627118644066,3.888683176515254,12,3,1992
Germany,1993-12-03,6.868050847457631,4.090728813559323,2.5736404399322037,12,3,1993
Germany,1994-12-03,7.5061525423728845,1.0904745762711825,0.6613327719457627,12,3,1994
Germany,1995-12-03,0.2929491525423705,-2.799101694915255,0.7121039910101695,12,3,1995
Germany,1996-12-03,4.119169491525425,1.1338474576271191,4.251354525152542,12,3,1996
Germany,1997-12-03,1.0850338983050827,-1.229118644067795,5.315655010088135,12,3,1997
Germany,1998-12-03,-2.021372881355932,-7.154101694915255,0.1890312273762712,12,3,1998
Germany,1999-12-03,7.796915254237288,2.7094406779660973,6.353711578372882,12,3,1999
Germany,2000-12-03,9.100610169491523,4.720050847457627,0.6055573833762712,12,3,2000
Germany,2001-12-03,4.545779661016948,0.6043728813559326,0.5418536121762711,12,3,2001
Germany,2002-12-03,5.528949152542374,2.938067796610168,0.9114347372338983,12,3,2002
Germany,2003-12-03,6.563661016949158,1.7023559322033863,0.13714001816949153,12,3,2003
Germany,2004-12-03,4.492169491525423,0.017525423728813397,1.2745859508610171,12,3,2004
Germany,2005-12-03,3.6648813559321995,-0.45479661016949113,2.082106955959322,12,3,2005
Germany,2006-12-03,10.720338983050846,5.964576271186444,2.3047428818440676,12,3,2006
Germany,2007-12-03,7.6174406779660995,4.01361016949153,8.818565414033898,12,3,2007
Germany,2008-12-03,2.6183389830508457,-0.8457796610169518,5.845273807972881,12,3,2008
Germany,2009-12-03,7.072728813559321,2.091949152542373,1.1929011606915254,12,3,2009
Germany,2010-12-03,-3.0934406779661012,-8.455661016949149,0.3322084708067797,12,3,2010
